anio,provincia,delito,cantidad
2024,Entre Ríos,Entrega y comercialización ilegal de armas de fuego,26
2024,Entre Ríos,Estafas y defraudaciones (no incluye virtuales) y usura,2799
2024,Entre Ríos,Estafas y defraudaciones asistidas virtualmente,2345
2024,Entre Ríos,Extorsiones,27
2024,Entre Ríos,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,1
2024,Entre Ríos,Homicidios culposos por otros hechos,3
2024,Entre Ríos,Homicidios dolosos,48
2024,Entre Ríos,Homicidios dolosos en grado de tentativa,30
2024,Entre Ríos,Hurtos,11615
2024,Entre Ríos,Lesiones culposas en Accidentes Viales,1976
2024,Entre Ríos,Lesiones culposas por otros hechos,300
2024,Entre Ríos,Lesiones dolosas,2423
2024,Entre Ríos,Ley 23.737 (estupefacientes),1024
2024,Entre Ríos,Ley de fauna,29
2024,Entre Ríos,Ley de residuos peligrosos,0
2024,Entre Ríos,Muertes en accidentes viales,92
2024,Entre Ríos,Obstrucción del código aduanero,12
2024,Entre Ríos,Omisión adulteración y supresión de marcaje,13
2024,Entre Ríos,Organización y financiación de estupefacientes,0
2024,Entre Ríos,Otros delitos contra la integridad sexual,349
2024,Entre Ríos,Otros delitos contra la libertad,72
2024,Entre Ríos,Otros delitos contra la propiedad,9398
2024,Entre Ríos,Otros delitos contra la seguridad pública,362
2024,Entre Ríos,Otros delitos contra las personas,3683
2024,Entre Ríos,Otros delitos previstos en la ley 23.737,349
2024,Entre Ríos,Otros delitos previstos en leyes especiales,6384
2024,Entre Ríos,Portación ilegal de armas de fuego,59
2024,Entre Ríos,Robos (excluye los agravados por el resultado de lesiones y/o muertes),9649
2024,Entre Ríos,Robos agravados por el resultado de lesiones y/o muertes,79
2024,Entre Ríos,Secuestros extorsivos,17
2024,Entre Ríos,Siembra y producción de estupefacientes,76
2024,Entre Ríos,Suicidios (consumados),263
2024,Entre Ríos,Tenencia ilegal de armas de fuego,173
2024,Entre Ríos,Tenencia o entrega atenuada de estupefacientes,22
2024,Entre Ríos,Tenencia simple atenuada para uso personal de estupefacientes,14
2024,Entre Ríos,Tenencia simple de estupefacientes,126
2024,Entre Ríos,Tentativa de abuso sexual con acceso carnal,11
2024,Entre Ríos,Tentativas de hurto,788
2024,Entre Ríos,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),835
2024,Entre Ríos,Tentativas de robo agravado por el resultado de lesiones y/o muertes,40
2024,Entre Ríos,Trata de personas agravado,5
2024,Entre Ríos,Trata de personas simple,15
2024,Formosa,Abuso sexual agravado,1
2024,Formosa,Abuso sexual simple,172
2024,Formosa,Abusos sexuales con acceso carnal (violaciones),122
2024,Formosa,Acceso ilegal a sistemas informáticos y daños informáticos,1
2024,Formosa,Acopio y fabricación ilegal de armas piezas y municiones,0
2024,Formosa,Amenazas,4094
2024,Formosa,Ciberdelitos sexuales vinculados a menores,7
2024,Formosa,Comercialización y entrega de estupefacientes,181
2024,Formosa,Confabulación de estupefacientes,2
2024,Formosa,Contrabando Agravado,13
2024,Formosa,Contrabando Simple,1888
2024,Formosa,Contrabando de elementos nucleares agresivos químicos armas y municiones,0
2024,Formosa,Contrabando de estupefacientes,21
2024,Formosa,Contravenciones,2
2024,Formosa,Daños (no incluye informáticos),1411
2024,Formosa,Delitos contra el estado civil,0
2024,Formosa,Delitos contra el honor,0
2024,Formosa,Delitos contra el orden económico y financiero,7
2024,Formosa,Delitos contra el orden público,87
2024,Formosa,Delitos contra la administración pública,1135
2024,Formosa,Delitos contra la fe pública,317
2024,Formosa,Delitos contra la seguridad de la nación,0
2024,Formosa,Delitos contra la seguridad pública,180
2024,Formosa,Delitos contra los poderes públicos y el orden constitucional,0
2024,Formosa,Delitos migratorios,13
2024,Formosa,Delitos previstos en otras leyes,2092
2024,Formosa,Desvío de Importación de estupefacientes,0
2024,Formosa,Entrega y comercialización ilegal de armas de fuego,0
2024,Formosa,Estafas y defraudaciones (no incluye virtuales) y usura,79
2024,Formosa,Estafas y defraudaciones asistidas virtualmente,819
2024,Formosa,Extorsiones,22
2024,Formosa,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,0
2024,Formosa,Homicidios culposos por otros hechos,2
2024,Formosa,Homicidios dolosos,21
2024,Formosa,Homicidios dolosos en grado de tentativa,61
2024,Formosa,Hurtos,6058
2024,Formosa,Lesiones culposas en Accidentes Viales,754
2024,Formosa,Lesiones culposas por otros hechos,0
2024,Formosa,Lesiones dolosas,2840
2024,Formosa,Ley 23.737 (estupefacientes),1739
2024,Formosa,Ley de fauna,38
2024,Formosa,Ley de residuos peligrosos,1
2024,Formosa,Muertes en accidentes viales,55
2024,Formosa,Obstrucción del código aduanero,64
2024,Formosa,Omisión adulteración y supresión de marcaje,0
2024,Formosa,Organización y financiación de estupefacientes,0
2024,Formosa,Otros delitos contra la integridad sexual,348
2024,Formosa,Otros delitos contra la libertad,1003
2024,Formosa,Otros delitos contra la propiedad,3630
2024,Formosa,Otros delitos contra la seguridad pública,54
2024,Formosa,Otros delitos contra las personas,81
2024,Formosa,Otros delitos previstos en la ley 23.737,59
2024,Formosa,Otros delitos previstos en leyes especiales,75
2024,Formosa,Portación ilegal de armas de fuego,63
2024,Formosa,Robos (excluye los agravados por el resultado de lesiones y/o muertes),4064
2024,Formosa,Robos agravados por el resultado de lesiones y/o muertes,24
2024,Formosa,Secuestros extorsivos,6
2024,Formosa,Siembra y producción de estupefacientes,31
2024,Formosa,Suicidios (consumados),93
2024,Formosa,Tenencia ilegal de armas de fuego,63
2024,Formosa,Tenencia o entrega atenuada de estupefacientes,20
2024,Formosa,Tenencia simple atenuada para uso personal de estupefacientes,840
2024,Formosa,Tenencia simple de estupefacientes,585
2024,Formosa,Tentativa de abuso sexual con acceso carnal,18
2024,Formosa,Tentativas de hurto,467
2024,Formosa,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),388
2024,Formosa,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0
2024,Formosa,Trata de personas agravado,0
2024,Formosa,Trata de personas simple,1
2024,Jujuy,Abuso sexual agravado,96
2024,Jujuy,Abuso sexual simple,532
2024,Jujuy,Abusos sexuales con acceso carnal (violaciones),93
2024,Jujuy,Acceso ilegal a sistemas informáticos y daños informáticos,0
2024,Jujuy,Acopio y fabricación ilegal de armas piezas y municiones,1
2024,Jujuy,Amenazas,3036
2024,Jujuy,Ciberdelitos sexuales vinculados a menores,16
2024,Jujuy,Comercialización y entrega de estupefacientes,237
2024,Jujuy,Confabulación de estupefacientes,0
2024,Jujuy,Contrabando Agravado,3
2024,Jujuy,Contrabando Simple,1427
2024,Jujuy,Contrabando de elementos nucleares agresivos químicos armas y municiones,0
2024,Jujuy,Contrabando de estupefacientes,5
2024,Jujuy,Contravenciones,7301
2024,Jujuy,Daños (no incluye informáticos),1153
2024,Jujuy,Delitos contra el estado civil,0
2024,Jujuy,Delitos contra el honor,451
2024,Jujuy,Delitos contra el orden económico y financiero,7
2024,Jujuy,Delitos contra el orden público,6
2024,Jujuy,Delitos contra la administración pública,1184
2024,Jujuy,Delitos contra la fe pública,61
2024,Jujuy,Delitos contra la seguridad de la nación,0
2024,Jujuy,Delitos contra la seguridad pública,42
2024,Jujuy,Delitos contra los poderes públicos y el orden constitucional,1
2024,Jujuy,Delitos migratorios,42
2024,Jujuy,Delitos previstos en otras leyes,8749
2024,Jujuy,Desvío de Importación de estupefacientes,0
2024,Jujuy,Entrega y comercialización ilegal de armas de fuego,0
2024,Jujuy,Estafas y defraudaciones (no incluye virtuales) y usura,754
2024,Jujuy,Estafas y defraudaciones asistidas virtualmente,3022
2024,Jujuy,Extorsiones,74
2024,Jujuy,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,0
2024,Jujuy,Homicidios culposos por otros hechos,1
2024,Jujuy,Homicidios dolosos,16
2024,Jujuy,Homicidios dolosos en grado de tentativa,16
2024,Jujuy,Hurtos,8331
2024,Jujuy,Lesiones culposas en Accidentes Viales,1813
2024,Jujuy,Lesiones culposas por otros hechos,123
2024,Jujuy,Lesiones dolosas,3617
2024,Jujuy,Ley 23.737 (estupefacientes),742
2024,Jujuy,Ley de fauna,1
2024,Jujuy,Ley de residuos peligrosos,1
2024,Jujuy,Muertes en accidentes viales,82
2024,Jujuy,Obstrucción del código aduanero,0
2024,Jujuy,Omisión adulteración y supresión de marcaje,0
2024,Jujuy,Organización y financiación de estupefacientes,0
2024,Jujuy,Otros delitos contra la integridad sexual,1468
2024,Jujuy,Otros delitos contra la libertad,563
2024,Jujuy,Otros delitos contra la propiedad,5947
2024,Jujuy,Otros delitos contra la seguridad pública,29
2024,Jujuy,Otros delitos contra las personas,11
2024,Jujuy,Otros delitos previstos en la ley 23.737,100
2024,Jujuy,Otros delitos previstos en leyes especiales,7275
2024,Jujuy,Portación ilegal de armas de fuego,12
2024,Jujuy,Robos (excluye los agravados por el resultado de lesiones y/o muertes),4888
2024,Jujuy,Robos agravados por el resultado de lesiones y/o muertes,532
2024,Jujuy,Secuestros extorsivos,0
2024,Jujuy,Siembra y producción de estupefacientes,14
2024,Jujuy,Suicidios (consumados),75
2024,Jujuy,Tenencia ilegal de armas de fuego,0
2024,Jujuy,Tenencia o entrega atenuada de estupefacientes,0
2024,Jujuy,Tenencia simple atenuada para uso personal de estupefacientes,274
2024,Jujuy,Tenencia simple de estupefacientes,112
2024,Jujuy,Tentativa de abuso sexual con acceso carnal,26
2024,Jujuy,Tentativas de hurto,939
2024,Jujuy,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),517
2024,Jujuy,Tentativas de robo agravado por el resultado de lesiones y/o muertes,136
2024,Jujuy,Trata de personas agravado,0
2024,Jujuy,Trata de personas simple,3
2024,La Pampa,Abuso sexual agravado,0
2024,La Pampa,Abuso sexual simple,194
2024,La Pampa,Abusos sexuales con acceso carnal (violaciones),25
2024,La Pampa,Acceso ilegal a sistemas informáticos y daños informáticos,1
2024,La Pampa,Acopio y fabricación ilegal de armas piezas y municiones,0
2024,La Pampa,Amenazas,1529
2024,La Pampa,Ciberdelitos sexuales vinculados a menores,9
2024,La Pampa,Comercialización y entrega de estupefacientes,102
2024,La Pampa,Confabulación de estupefacientes,20
2024,La Pampa,Contrabando Agravado,0
2024,La Pampa,Contrabando Simple,2
2024,La Pampa,Contrabando de elementos nucleares agresivos químicos armas y municiones,0
2024,La Pampa,Contrabando de estupefacientes,40
2024,La Pampa,Contravenciones,919
2024,La Pampa,Daños (no incluye informáticos),1126
2024,La Pampa,Delitos contra el estado civil,0
2024,La Pampa,Delitos contra el honor,0
2024,La Pampa,Delitos contra el orden económico y financiero,0
2024,La Pampa,Delitos contra el orden público,0
2024,La Pampa,Delitos contra la administración pública,631
2024,La Pampa,Delitos contra la fe pública,5
2024,La Pampa,Delitos contra la seguridad de la nación,0
2024,La Pampa,Delitos contra la seguridad pública,65
2024,La Pampa,Delitos contra los poderes públicos y el orden constitucional,0
2024,La Pampa,Delitos migratorios,1
2024,La Pampa,Delitos previstos en otras leyes,1803
2024,La Pampa,Desvío de Importación de estupefacientes,0
2024,La Pampa,Entrega y comercialización ilegal de armas de fuego,0
2024,La Pampa,Estafas y defraudaciones (no incluye virtuales) y usura,146
2024,La Pampa,Estafas y defraudaciones asistidas virtualmente,1192
2024,La Pampa,Extorsiones,12
2024,La Pampa,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,0
2024,La Pampa,Homicidios culposos por otros hechos,1
2024,La Pampa,Homicidios dolosos,5
2024,La Pampa,Homicidios dolosos en grado de tentativa,1
2024,La Pampa,Hurtos,2954
2024,La Pampa,Lesiones culposas en Accidentes Viales,1117
2024,La Pampa,Lesiones culposas por otros hechos,6
2024,La Pampa,Lesiones dolosas,1292
2024,La Pampa,Ley 23.737 (estupefacientes),993
2024,La Pampa,Ley de fauna,44
2024,La Pampa,Ley de residuos peligrosos,0
2024,La Pampa,Muertes en accidentes viales,35
2024,La Pampa,Obstrucción del código aduanero,0
2024,La Pampa,Omisión adulteración y supresión de marcaje,0
2024,La Pampa,Organización y financiación de estupefacientes,0
2024,La Pampa,Otros delitos contra la integridad sexual,208
2024,La Pampa,Otros delitos contra la libertad,281
2024,La Pampa,Otros delitos contra la propiedad,2653
2024,La Pampa,Otros delitos contra la seguridad pública,65
2024,La Pampa,Otros delitos contra las personas,2
2024,La Pampa,Otros delitos previstos en la ley 23.737,54
2024,La Pampa,Otros delitos previstos en leyes especiales,1756
2024,La Pampa,Portación ilegal de armas de fuego,0
2024,La Pampa,Robos (excluye los agravados por el resultado de lesiones y/o muertes),1054
2024,La Pampa,Robos agravados por el resultado de lesiones y/o muertes,0
2024,La Pampa,Secuestros extorsivos,2
2024,La Pampa,Siembra y producción de estupefacientes,119
2024,La Pampa,Suicidios (consumados),46
2024,La Pampa,Tenencia ilegal de armas de fuego,0
2024,La Pampa,Tenencia o entrega atenuada de estupefacientes,34
2024,La Pampa,Tenencia simple atenuada para uso personal de estupefacientes,15
2024,La Pampa,Tenencia simple de estupefacientes,609
2024,La Pampa,Tentativa de abuso sexual con acceso carnal,5
2024,La Pampa,Tentativas de hurto,222
2024,La Pampa,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),154
2024,La Pampa,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0
2024,La Pampa,Trata de personas agravado,0
2024,La Pampa,Trata de personas simple,1
2024,La Rioja,Abuso sexual agravado,0
2024,La Rioja,Abuso sexual simple,140
2024,La Rioja,Abusos sexuales con acceso carnal (violaciones),0
2024,La Rioja,Acceso ilegal a sistemas informáticos y daños informáticos,0
2024,La Rioja,Acopio y fabricación ilegal de armas piezas y municiones,0
2024,La Rioja,Amenazas,292
2024,La Rioja,Ciberdelitos sexuales vinculados a menores,0
2024,La Rioja,Comercialización y entrega de estupefacientes,17
2024,La Rioja,Confabulación de estupefacientes,0
2024,La Rioja,Contrabando Agravado,0
2024,La Rioja,Contrabando Simple,40
2024,La Rioja,Contrabando de elementos nucleares agresivos químicos armas y municiones,0
2024,La Rioja,Contrabando de estupefacientes,0
2024,La Rioja,Contravenciones,2359
2024,La Rioja,Daños (no incluye informáticos),209
2024,La Rioja,Delitos contra el estado civil,0
2024,La Rioja,Delitos contra el honor,0
2024,La Rioja,Delitos contra el orden económico y financiero,0
2024,La Rioja,Delitos contra el orden público,0
2024,La Rioja,Delitos contra la administración pública,46
2024,La Rioja,Delitos contra la fe pública,2
2024,La Rioja,Delitos contra la seguridad de la nación,0
2024,La Rioja,Delitos contra la seguridad pública,7
2024,La Rioja,Delitos contra los poderes públicos y el orden constitucional,0
2024,La Rioja,Delitos migratorios,0
2024,La Rioja,Delitos previstos en otras leyes,1008
2024,La Rioja,Desvío de Importación de estupefacientes,0
2024,La Rioja,Entrega y comercialización ilegal de armas de fuego,0
2024,La Rioja,Estafas y defraudaciones (no incluye virtuales) y usura,164
2024,La Rioja,Estafas y defraudaciones asistidas virtualmente,907
2024,La Rioja,Extorsiones,0
2024,La Rioja,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,0
2024,La Rioja,Homicidios culposos por otros hechos,0
2024,La Rioja,Homicidios dolosos,4
2024,La Rioja,Homicidios dolosos en grado de tentativa,1
2024,La Rioja,Hurtos,2760
2024,La Rioja,Lesiones culposas en Accidentes Viales,2200
2024,La Rioja,Lesiones culposas por otros hechos,0
2024,La Rioja,Lesiones dolosas,856
2024,La Rioja,Ley 23.737 (estupefacientes),70
2024,La Rioja,Ley de fauna,26
2024,La Rioja,Ley de residuos peligrosos,0
2024,La Rioja,Muertes en accidentes viales,55
2024,La Rioja,Obstrucción del código aduanero,0
2024,La Rioja,Omisión adulteración y supresión de marcaje,0
2024,La Rioja,Organización y financiación de estupefacientes,0
2024,La Rioja,Otros delitos contra la integridad sexual,140
2024,La Rioja,Otros delitos contra la libertad,8
2024,La Rioja,Otros delitos contra la propiedad,1461
2024,La Rioja,Otros delitos contra la seguridad pública,2
2024,La Rioja,Otros delitos contra las personas,5
2024,La Rioja,Otros delitos previstos en la ley 23.737,14
2024,La Rioja,Otros delitos previstos en leyes especiales,942
2024,La Rioja,Portación ilegal de armas de fuego,0
2024,La Rioja,Robos (excluye los agravados por el resultado de lesiones y/o muertes),1887
2024,La Rioja,Robos agravados por el resultado de lesiones y/o muertes,0
2024,La Rioja,Secuestros extorsivos,3
2024,La Rioja,Siembra y producción de estupefacientes,9
2024,La Rioja,Suicidios (consumados),59
2024,La Rioja,Tenencia ilegal de armas de fuego,5
2024,La Rioja,Tenencia o entrega atenuada de estupefacientes,0
2024,La Rioja,Tenencia simple atenuada para uso personal de estupefacientes,4
2024,La Rioja,Tenencia simple de estupefacientes,26
2024,La Rioja,Tentativa de abuso sexual con acceso carnal,0
2024,La Rioja,Tentativas de hurto,146
2024,La Rioja,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),136
2024,La Rioja,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0
2024,La Rioja,Trata de personas agravado,0
2024,La Rioja,Trata de personas simple,0
2024,Mendoza,Abuso sexual agravado,39
2024,Mendoza,Abuso sexual simple,1949
2024,Mendoza,Abusos sexuales con acceso carnal (violaciones),441
2024,Mendoza,Acceso ilegal a sistemas informáticos y daños informáticos,55
2024,Mendoza,Acopio y fabricación ilegal de armas piezas y municiones,1
2024,Mendoza,Amenazas,17237
2024,Mendoza,Ciberdelitos sexuales vinculados a menores,246
2024,Mendoza,Comercialización y entrega de estupefacientes,519
2024,Mendoza,Confabulación de estupefacientes,0
2024,Mendoza,Contrabando Agravado,39
2024,Mendoza,Contrabando Simple,388
2024,Mendoza,Contrabando de elementos nucleares agresivos químicos armas y municiones,0
2024,Mendoza,Contrabando de estupefacientes,41
2024,Mendoza,Contravenciones,0
2024,Mendoza,Daños (no incluye informáticos),4628
2024,Mendoza,Delitos contra el estado civil,74
2024,Mendoza,Delitos contra el honor,28
2024,Mendoza,Delitos contra el orden económico y financiero,6
2024,Mendoza,Delitos contra el orden público,27
2024,Mendoza,Delitos contra la administración pública,6779
2024,Mendoza,Delitos contra la fe pública,459
2024,Mendoza,Delitos contra la seguridad de la nación,1
2024,Mendoza,Delitos contra la seguridad pública,1658
2024,Mendoza,Delitos contra los poderes públicos y el orden constitucional,4
2024,Mendoza,Delitos migratorios,415
2024,Mendoza,Delitos previstos en otras leyes,4912
2024,Mendoza,Desvío de Importación de estupefacientes,0
2024,Mendoza,Entrega y comercialización ilegal de armas de fuego,4
2024,Mendoza,Estafas y defraudaciones (no incluye virtuales) y usura,17622
2024,Mendoza,Estafas y defraudaciones asistidas virtualmente,1286
2024,Mendoza,Extorsiones,292
2024,Mendoza,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,10
2024,Mendoza,Homicidios culposos por otros hechos,127
2024,Mendoza,Homicidios dolosos,69
2024,Mendoza,Homicidios dolosos en grado de tentativa,0
2024,Mendoza,Hurtos,20936
2024,Mendoza,Lesiones culposas en Accidentes Viales,87
2024,Mendoza,Lesiones culposas por otros hechos,9998
2024,Mendoza,Lesiones dolosas,14876
2024,Mendoza,Ley 23.737 (estupefacientes),4828
2024,Mendoza,Ley de fauna,76
2024,Mendoza,Ley de residuos peligrosos,26
2024,Mendoza,Muertes en accidentes viales,116
2024,Mendoza,Obstrucción del código aduanero,1
2024,Mendoza,Omisión adulteración y supresión de marcaje,66
2024,Mendoza,Organización y financiación de estupefacientes,107
2024,Mendoza,Otros delitos contra la integridad sexual,2614
2024,Mendoza,Otros delitos contra la libertad,1913
2024,Mendoza,Otros delitos contra la propiedad,26922
2024,Mendoza,Otros delitos contra la seguridad pública,790
2024,Mendoza,Otros delitos contra las personas,2317
2024,Mendoza,Otros delitos previstos en la ley 23.737,1039
2024,Mendoza,Otros delitos previstos en leyes especiales,3967
2024,Mendoza,Portación ilegal de armas de fuego,226
2024,Mendoza,Robos (excluye los agravados por el resultado de lesiones y/o muertes),31234
2024,Mendoza,Robos agravados por el resultado de lesiones y/o muertes,21
2024,Mendoza,Secuestros extorsivos,11
2024,Mendoza,Siembra y producción de estupefacientes,37
2024,Mendoza,Suicidios (consumados),239
2024,Mendoza,Tenencia ilegal de armas de fuego,561
2024,Mendoza,Tenencia o entrega atenuada de estupefacientes,45
2024,Mendoza,Tenencia simple atenuada para uso personal de estupefacientes,1966
2024,Mendoza,Tenencia simple de estupefacientes,1074
2024,Mendoza,Tentativa de abuso sexual con acceso carnal,0
2024,Mendoza,Tentativas de hurto,0
2024,Mendoza,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),2
2024,Mendoza,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0
2024,Mendoza,Trata de personas agravado,0
2024,Mendoza,Trata de personas simple,7
2024,Misiones,Abuso sexual agravado,55
2024,Misiones,Abuso sexual simple,668
2024,Misiones,Abusos sexuales con acceso carnal (violaciones),500
2024,Misiones,Acceso ilegal a sistemas informáticos y daños informáticos,0
2024,Misiones,Acopio y fabricación ilegal de armas piezas y municiones,3
2024,Misiones,Amenazas,3075
2024,Misiones,Ciberdelitos sexuales vinculados a menores,11
2024,Misiones,Comercialización y entrega de estupefacientes,99
2024,Misiones,Confabulación de estupefacientes,3
2024,Misiones,Contrabando Agravado,263
2024,Misiones,Contrabando Simple,1964
2024,Misiones,Contrabando de elementos nucleares agresivos químicos armas y municiones,0
2024,Misiones,Contrabando de estupefacientes,106
2024,Misiones,Contravenciones,1075
2024,Misiones,Daños (no incluye informáticos),1184
2024,Misiones,Delitos contra el estado civil,1
2024,Misiones,Delitos contra el honor,2
2024,Misiones,Delitos contra el orden económico y financiero,17
2024,Misiones,Delitos contra el orden público,113
2024,Misiones,Delitos contra la administración pública,1210
2024,Misiones,Delitos contra la fe pública,200
2024,Misiones,Delitos contra la seguridad de la nación,3
2024,Misiones,Delitos contra la seguridad pública,246
2024,Misiones,Delitos contra los poderes públicos y el orden constitucional,15
2024,Misiones,Delitos migratorios,34
2024,Misiones,Delitos previstos en otras leyes,2904
2024,Misiones,Desvío de Importación de estupefacientes,0
2024,Misiones,Entrega y comercialización ilegal de armas de fuego,0
2024,Misiones,Estafas y defraudaciones (no incluye virtuales) y usura,791
2024,Misiones,Estafas y defraudaciones asistidas virtualmente,283
2024,Misiones,Extorsiones,7
2024,Misiones,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,0
2024,Misiones,Homicidios culposos por otros hechos,17
2024,Misiones,Homicidios dolosos,42
2024,Misiones,Homicidios dolosos en grado de tentativa,37
2024,Misiones,Hurtos,9026
2024,Misiones,Lesiones culposas en Accidentes Viales,880
2024,Misiones,Lesiones culposas por otros hechos,13
2024,Misiones,Lesiones dolosas,1835
2024,Misiones,Ley 23.737 (estupefacientes),489
2024,Misiones,Ley de fauna,7
2024,Misiones,Ley de residuos peligrosos,0
2024,Misiones,Muertes en accidentes viales,182
2024,Misiones,Obstrucción del código aduanero,39
2024,Misiones,Omisión adulteración y supresión de marcaje,26
2024,Misiones,Organización y financiación de estupefacientes,0
2024,Misiones,Otros delitos contra la integridad sexual,803
2024,Misiones,Otros delitos contra la libertad,284
2024,Misiones,Otros delitos contra la propiedad,3299
2024,Misiones,Otros delitos contra la seguridad pública,65
2024,Misiones,Otros delitos contra las personas,625
2024,Misiones,Otros delitos previstos en la ley 23.737,247
2024,Misiones,Otros delitos previstos en leyes especiales,597
2024,Misiones,Portación ilegal de armas de fuego,14
2024,Misiones,Robos (excluye los agravados por el resultado de lesiones y/o muertes),6187
2024,Misiones,Robos agravados por el resultado de lesiones y/o muertes,71
2024,Misiones,Secuestros extorsivos,0
2024,Misiones,Siembra y producción de estupefacientes,4
2024,Misiones,Suicidios (consumados),78
2024,Misiones,Tenencia ilegal de armas de fuego,138
2024,Misiones,Tenencia o entrega atenuada de estupefacientes,2
2024,Misiones,Tenencia simple atenuada para uso personal de estupefacientes,8
2024,Misiones,Tenencia simple de estupefacientes,20
2024,Misiones,Tentativa de abuso sexual con acceso carnal,31
2024,Misiones,Tentativas de hurto,364
2024,Misiones,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),411
2024,Misiones,Tentativas de robo agravado por el resultado de lesiones y/o muertes,3
2024,Misiones,Trata de personas agravado,0
2024,Misiones,Trata de personas simple,0
2024,Neuquén,Abuso sexual agravado,3
2024,Neuquén,Abuso sexual simple,142
2024,Neuquén,Abusos sexuales con acceso carnal (violaciones),66
2024,Neuquén,Acceso ilegal a sistemas informáticos y daños informáticos,3
2024,Neuquén,Acopio y fabricación ilegal de armas piezas y municiones,0
2024,Neuquén,Amenazas,1577
2024,Neuquén,Ciberdelitos sexuales vinculados a menores,8
2024,Neuquén,Comercialización y entrega de estupefacientes,340
2024,Neuquén,Confabulación de estupefacientes,0
2024,Neuquén,Contrabando Agravado,12
2024,Neuquén,Contrabando Simple,18
2024,Neuquén,Contrabando de elementos nucleares agresivos químicos armas y municiones,0
2024,Neuquén,Contrabando de estupefacientes,1
2024,Neuquén,Contravenciones,1
2024,Neuquén,Daños (no incluye informáticos),1873
2024,Neuquén,Delitos contra el estado civil,1
2024,Neuquén,Delitos contra el honor,12
2024,Neuquén,Delitos contra el orden económico y financiero,3
2024,Neuquén,Delitos contra el orden público,28
2024,Neuquén,Delitos contra la administración pública,812
2024,Neuquén,Delitos contra la fe pública,9
2024,Neuquén,Delitos contra la seguridad de la nación,1
2024,Neuquén,Delitos contra la seguridad pública,260
2024,Neuquén,Delitos contra los poderes públicos y el orden constitucional,5
2024,Neuquén,Delitos migratorios,44
2024,Neuquén,Delitos previstos en otras leyes,166
2024,Neuquén,Desvío de Importación de estupefacientes,0
2024,Neuquén,Entrega y comercialización ilegal de armas de fuego,0
2024,Neuquén,Estafas y defraudaciones (no incluye virtuales) y usura,1196
2024,Neuquén,Estafas y defraudaciones asistidas virtualmente,2665
2024,Neuquén,Extorsiones,1
2024,Neuquén,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,0
2024,Neuquén,Homicidios culposos por otros hechos,8
2024,Neuquén,Homicidios dolosos,30
2024,Neuquén,Homicidios dolosos en grado de tentativa,14
2024,Neuquén,Hurtos,5067
2024,Neuquén,Lesiones culposas en Accidentes Viales,1530
2024,Neuquén,Lesiones culposas por otros hechos,15
2024,Neuquén,Lesiones dolosas,1123
2024,Neuquén,Ley 23.737 (estupefacientes),1149
2024,Neuquén,Ley de fauna,10
2024,Neuquén,Ley de residuos peligrosos,2
2024,Neuquén,Muertes en accidentes viales,54
2024,Neuquén,Obstrucción del código aduanero,1
2024,Neuquén,Omisión adulteración y supresión de marcaje,8
2024,Neuquén,Organización y financiación de estupefacientes,9
2024,Neuquén,Otros delitos contra la integridad sexual,235
2024,Neuquén,Otros delitos contra la libertad,220
2024,Neuquén,Otros delitos contra la propiedad,5894
2024,Neuquén,Otros delitos contra la seguridad pública,132
2024,Neuquén,Otros delitos contra las personas,1207
2024,Neuquén,Otros delitos previstos en la ley 23.737,137
2024,Neuquén,Otros delitos previstos en leyes especiales,79
2024,Neuquén,Portación ilegal de armas de fuego,18
2024,Neuquén,Robos (excluye los agravados por el resultado de lesiones y/o muertes),9413
2024,Neuquén,Robos agravados por el resultado de lesiones y/o muertes,35
2024,Neuquén,Secuestros extorsivos,2
2024,Neuquén,Siembra y producción de estupefacientes,60
2024,Neuquén,Suicidios (consumados),61
2024,Neuquén,Tenencia ilegal de armas de fuego,102
2024,Neuquén,Tenencia o entrega atenuada de estupefacientes,12
2024,Neuquén,Tenencia simple atenuada para uso personal de estupefacientes,294
2024,Neuquén,Tenencia simple de estupefacientes,296
2024,Neuquén,Tentativa de abuso sexual con acceso carnal,4
2024,Neuquén,Tentativas de hurto,772
